Links ,Claims,Date,Source,Year,Frequented Topics,Overarching Themes
https://www.indiatoday.in//fact-check/story/fact-check-donald-trump-s-filthy-remark-on-india-s-air-quality-goes-viral-with-misleading-claims-1734515-2020-10-23, Video shows Hyderabad’s Rajiv Gandhi International Airport (RGIA) flooded due to incessant rainfall,15-Oct-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-this-viral-1950s-public-service-announcement-on-covid-19-is-not-what-it-seems-1734434-2020-10-23, Video shows a crocodile spotted in a residential area in Hyderabad during the ongoing heavy rains,15-Oct-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-this-is-not-the-teacher-who-was-beheaded-in-paris-over-prophet-cartoon-1734252-2020-10-22," Picture of the juvenile involved in the 2012 Nirbhaya gang rape and murder, who is now an adult",15-Oct-20,India Today,2020,,
https://thelogicalindian.com//fact-check/fact-check-kirron-kher-haryana-rape-case-minor-victim-raped-glorification-of-rape-culture-bjp-mp-24343,The Logical Indian Fact Check team investigates a viral photo where Kirron Kher appears to support rape culture,15-Oct-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/video-failed-flight-test-indias-missile-24340,The Logical Indian Fact check team investigates the claim that a viral video shows a failed flight test of India’s Missile,15-Oct-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/bjp-goons-beat-cops-bengal-24333,The Logical Indian Fact check team investigates a photo being shared with the claim that BJP goons are beating cops in West Bengal,15-Oct-20,Logical Indian,2020,BJP,Politicians 
https://thelogicalindian.com//fact-check/bjp-pm-modi-mask-bihar-24331,The Logical Indian Fact check team investigates the claim that a BJP leader wearing PM Modi's mask was chased away by the people in Bihar,15-Oct-20,Logical Indian,2020,Narendra Modi,Politicians 
https://www.boomlive.in/fake-news/ecuador-video-falsely-shared-as-saudi-colonel-killed-for-khashoggi-murder-10178,Image claims Islamic cleric arranges drinks while travelling by flights,14-Oct-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/why-many-believe-telugu-is-an-official-language-in-the-us-1733933-2020-10-22, Russian-made S-300 air defence systems used by Armenia were destroyed during attacks by Azerbaijan,14-Oct-20,India Today,2020,,
https://thelogicalindian.com//fact-check/fact-check-has-pfi-funded-bhim-army-for-instigating-caste-based-violence-in-uttar-pradesh-24319,"Even after the ED clarified that there is no link between PFI and Bhim Army and the latter didn't receive Rs 100 crore foreign funding, social media users continue to spew fake news",14-Oct-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/artist-gulfam-bhai-saharanpur-up-wood-carving-24317,"The Logical Indian Fact check team investigates the claim that the artist seen in the viral photographs is Gulfam Bhai from Saharanpur, UP",14-Oct-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/woman-viral-photo-goa-congress-press-conference-naxal-bhabhi-24316,The Logical Indian Fact check team investigates the claim that the woman in a viral photo from the Goa Congress Press conference is the Naxalite woman who claimed to be the Hathras victim's sister-in-law,14-Oct-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/muslim-regiment-indian-army-fact-check-india-pakistan-war-1965-war-against-pakistan-24315,"In social networking sites and WhatsApp, a message is being circulated which claims that Muslim Regiment denied fighting against Pakistan in 1965 war",14-Oct-20,Logical Indian,2020,Muslim,Anti-Muslim
https://www.boomlive.in/fake-news/photo-of-goa-congress-leader-falsely-shared-as-naxal-bhabhi-in-hathras-10161,Video shows a ship passing the Bhavnagar to Bharuch sea route,13-Oct-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-viral-post-muslim-population-india-1733926-2020-10-22, BJP MP from Chandigarh Kirron Kher has said rape is part of Indian culture and it cannot be stopped,13-Oct-20,India Today,2020,BJP,Politicians 
https://www.indiatoday.in//fact-check/story/fact-check-liquor-bottles-for-flood-victims-in-thailand-linked-to-bihar-polls-1733889-2020-10-21, Pictures of a man posing for a maternity shoot because his wife refused and he had already paid the photographer,13-Oct-20,India Today,2020,,
https://thelogicalindian.com//fact-check/video-rickshaw-puller-breaking-down-rickshaw-seized-india-24289,The Logical Indian Fact check investigates the claim that a viral video of a helpless rickshaw puller breaking down after his rickshaw was seized is from India,13-Oct-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/bjp-worker-hanging-tree-recent-24281,"The Logical Indian Fact check team investigates the claim that a viral photo of a BJP worker, who was found hanging from a tree is recent",13-Oct-20,Logical Indian,2020,BJP,Politicians 
https://thelogicalindian.com//fact-check/photo-police-personnel-protest-lathi-charge-24280,The Logical Indian Fact check team investigates a viral photo of police personnel refusing to lathi charge on innocent citizens,13-Oct-20,Logical Indian,2020,,
https://www.boomlive.in/fake-news/morphed-photo-showing-police-protest-against-lathi-charging-revived-10146,"Video shows Omprakash Shete, current OSD with CM of Maharashtra and Head of Medical Assistance Cell",12-Oct-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/viral-video-of-grief-stricken-rickshaw-puller-is-from-bangladesh-10137,Farmers attacked BJP MP Rajkumar Saini while protesting farm reform bills,11-Oct-20,Boom Live ,2020,Farmers,Protests
https://www.boomlive.in/fake-news/photo-of-swara-bhasker-zeeshan-ayyub-with-anti-mamata-poster-is-edited-10136,Image shows Deepika Padukone supported ongoing farmers agitation,11-Oct-20,Boom Live ,2020,Farmers,Protests
https://www.boomlive.in/fake-news/no-priyanka-gandhi-vadra-is-not-hugging-naxal-bhabhi-in-this-photo-10135,People injured during farmers protest that is not being covered by the mainstream media,11-Oct-20,Boom Live ,2020,Farmers Protest,Protests
https://www.indiatoday.in//fact-check/story/fact-check-were-indian-flags-waved-at-a-political-rally-in-pakistan-1733808-2020-10-21, Video footage shows Azerbaijani air raid over Armenian forces,11-Oct-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-old-picture-of-swiss-music-fest-passed-off-as-trump-poll-rally-1733677-2020-10-21, Video shows a helpless rickshaw puller in India breaking down after his rickshaw was seized during an eviction drive,11-Oct-20,India Today,2020,,
https://www.boomlive.in/fake-news/video-of-father-asking-daughter-to-not-marry-viral-with-communal-claim-10131,CEO/Founder of Himalaya Drug Company Mr M Manal gives a provocative speech,10-Oct-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/edited-photo-of-woman-holding-a-placard-with-communal-claims-revived-10129,Osama Bin Ladens daughter Joya converted to Hinduism and married Bhojpuri actor Pradeep Maurya.,10-Oct-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-netizens-fall-for-fake-twitter-account-impersonating-shatrughan-sinha-s-son-1733237-2020-10-20, Video shows Dalit IAS officer being stabbed to death and his daughter being gang raped by RSS workers in Nagpur,10-Oct-20,India Today,2020,,
https://thelogicalindian.com//fact-check/video-bjp-worker-kicking-tear-gas-canister-police-clash-west-bengal-24245,The Logical Indian Fact check team investigates the claim that a viral video shows a BJP worker kicking a tear gas canister back towards the police during the recent clash in West Bengal,10-Oct-20,Logical Indian,2020,BJP,Politicians 
https://thelogicalindian.com//fact-check/photo-uddhav-thackeray-republic-tv-24244,The Logical Indian investigates the claim that a viral photo shows Uddhav Thackeray watching Republic TV,10-Oct-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/former-up-chief-minister-mulayam-singh-yadav-dead-24243,The Logical Indian Fact check team investigates the claim that former UP Chief Minister Mulayam Singh Yadav is dead,10-Oct-20,Logical Indian,2020,,
https://www.boomlive.in/fake-news/tv9-bharatvarsh-runs-arma-3-clip-as-armenia-azerbaijan-war-footage-10120,Photo shows farmers protesting in Delhi against Farm Bills 2020,9-Oct-20,Boom Live ,2020,Farmers Protest,Protests
https://www.boomlive.in/fake-news/hoax-of-mulayam-singh-yadavs-death-surfaces-as-namesake-passes-away-10115,Visuals show protests by farmers against the new farm bills passed by the government.,9-Oct-20,Boom Live ,2020,Farmers,Protests
https://www.indiatoday.in//fact-check/story/fact-check-braveheart-who-saved-girl-from-miscreants-goes-viral-with-a-twisted-story-1733176-2020-10-19, US President Donald Trump had allegedly tweeted recently that he has received a shot of the Russian vaccine,9-Oct-20,India Today,2020,Covid-19 Vaccine ,Covid 19
https://www.indiatoday.in//fact-check/story/fact-check-know-about-the-man-smiling-in-the-face-of-death-literally-1732859-2020-10-18, Viral video shows armed policemen barging into Hathras victim's home and taking away important documents,9-Oct-20,India Today,2020,,
https://thelogicalindian.com//fact-check/rajasthan-government-portrait-dr-ambedkar-24230,"The Logical Indian Fact check team investigates the claim that the Rajasthan government has made it mandatory for all government offices, schools and hospitals to have a portrait of Dr Ambedkar",9-Oct-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/akhilesh-yadav-quote-ram-hanuman-24229,The Logical Indian Fact check team investigates the claim that Akhilesh Yadav said that he does not need Ram and Hanuman,9-Oct-20,Logical Indian,2020,,
https://www.boomlive.in/fake-news/bjp-entrant-shreyasi-singh-is-not-the-daughter-of-congresss-digvijay-singh-10096,Sonia Gandhi is among the 12 richest politicians in the World,8-Oct-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/factchecking-yogi-adityanaths-claims-on-crimes-against-women-in-up-10094,Photos show a case of love jihad where a woman from Kerala was beaten by her husband,8-Oct-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/dilip-ghosh-tweets-photo-from-bihar-as-west-bengal-farmers-supporting-bjp-10093,Adani Logistics has set up a silo after passage of the farm bills in Parliament,8-Oct-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-old-video-of-khushbu-sundar-slapping-a-man-resurfaces-after-she-joins-bjp-1732691-2020-10-18," On October 7, Rhea tweeted that she got bail after spending 28 days in jail",8-Oct-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-old-video-of-fishes-inside-a-flooded-house-falsely-linked-to-recent-hyderabad-deluge-1732617-2020-10-17, Atal Bihari Vajpayee’s niece has accused RSS and BJP of trying to divide the country,8-Oct-20,India Today,2020,BJP,Politicians 
https://thelogicalindian.com//fact-check/photos-hathras-gangrape-congress-leader-24209,The Logical Indian Fact check team investigates the claim viral photos show Hathras gangrape accused who is also a Congress leader,8-Oct-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/uttar-pradesh-police-hathras-victim-mother-video-24208,The Logical Indian Fact check team investigates the claim that Uttar Pradesh police detained and beat up the Hathras victim's mother as she pleaded to see her daughter’s body one last time,8-Oct-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/paddy-saplings-bjp-modi-bengal-south-dinajpur-farmers-pm-modi-24207,"The Logical Indian Fact check team investigates the claim that a photograph of paddy saplings arranged to read “BJP” and “Modi” was taken in a village in Bengal’s South Dinajpur district, depicting farmers’ support for PM Modi",8-Oct-20,Logical Indian,2020,Farmers,Protests
https://www.boomlive.in/fake-news/no-viral-photo-does-not-show-interiors-of-air-india-one-10085,Image shows Rakhi Sawant embraced Pakistani flag in a camp in Pakistan,7-Oct-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/2016-video-resurfaces-as-assault-on-congress-leader-for-sexist-comments-10080,Photo from recent farmer protests shows a policeman pointing a gun at a farmer,7-Oct-20,Boom Live ,2020,Farmers,Protests
https://www.boomlive.in/fake-news/unrelated-video-passed-off-as-hathras-victims-mother-assaulted-by-police-10077,PMJJBY And PMSBY can be claimed for COVID-19 deaths,7-Oct-20,Boom Live ,2020,Covid-19,Covid 19
https://www.boomlive.in/fake-news/image-of-rape-accused-in-madhya-pradesh-falsely-linked-to-hathras-case-10074,Video shows crowd at Shivraj Singh Chouhans rally chanted Kamal Nath,7-Oct-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-viral-clip-of-traffic-signal-floating-in-floodwater-is-not-from-hyderabad-1731985-2020-10-15, Video shows upper caste men in Uttar Pradesh thrashing a woman for fetching water from a public well,7-Oct-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-old-video-from-mexico-shared-as-flooded-hyderabad-airport-1731958-2020-10-15, Picture of paddy saplings placed in such a way that they read “BJP” and “Modi” was taken in a village in Bengal’s South Dinajpur district,7-Oct-20,India Today,2020,Narendra Modi,Politicians 
https://www.indiatoday.in//fact-check/story/old-videos-go-viral-visuals-telangana-rains-lash-state-1731843-2020-10-15, The director of medical education in Kerala has banned Raksha Bandhan celebrations in all government medical colleges in the state because it is a Hindu festival,7-Oct-20,India Today,2020,,
https://thelogicalindian.com//fact-check/uttar-pradesh-higher-caste-men-beat-up-girl-water-well-24186,The Logical Indian Fact check team investigates the claim that a viral video is from Uttar Pradesh and that higher caste men beat up a girl for drawing water from their well,7-Oct-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/photograph-damaged-saraswati-idol-vandalized-communal-24185,The Logical Indian Fact check team investigates the claim that the photograph shows a partly damaged Saraswati idol which was vandalized as a result of communally charged hooliganism,7-Oct-20,Logical Indian,2020,,
